timestamp,equipment_id,vibration,temperature,pressure,current,rpm,tool_wear,degradation_level,failure_imminent,failure_type
2020-01-11 20:00:00,Machine_15119,2.9810000000000003,308.2,142.0,63.9,1420,19,0.095,True,Power Failure
2020-01-11 21:00:00,Machine_15120,2.9819999999999998,308.3,152.2,49.1,1522,22,0.11,False,No Failure
2020-01-11 22:00:00,Machine_L47441,2.9810000000000003,308.2,165.4,32.1,1654,25,0.125,False,No Failure
2020-01-11 23:00:00,Machine_15122,2.9810000000000003,308.2,173.6,26.8,1736,27,0.135,False,No Failure
2020-01-12 00:00:00,Machine_15123,2.98,308.1,158.7,32.3,1587,30,0.15,False,No Failure
2020-01-12 01:00:00,Machine_L47444,2.9810000000000003,308.2,139.0,47.5,1390,33,0.165,False,No Failure
2020-01-12 02:00:00,Machine_L47445,2.98,308.1,145.4,37.1,1454,35,0.175,False,No Failure
2020-01-12 03:00:00,Machine_H29680,2.98,308.1,144.0,43.7,1440,37,0.185,False,No Failure
2020-01-12 04:00:00,Machine_L47447,2.9789999999999996,308.0,195.4,21.1,1954,42,0.21,False,No Failure
2020-01-12 05:00:00,Machine_H29682,2.9789999999999996,308.0,180.0,24.8,1800,44,0.22,False,No Failure
2020-01-12 06:00:00,Machine_L47449,2.98,308.0,152.4,37.0,1524,49,0.245,False,No Failure
2020-01-12 07:00:00,Machine_H29684,2.98,308.0,152.0,39.6,1520,51,0.255,False,No Failure
2020-01-12 08:00:00,Machine_15131,2.9810000000000003,308.1,145.2,40.8,1452,56,0.28,False,No Failure
2020-01-12 09:00:00,Machine_L47452,2.9810000000000003,308.1,148.4,40.4,1484,59,0.295,False,No Failure
2020-01-12 10:00:00,Machine_L47453,2.9810000000000003,308.0,142.6,46.0,1426,61,0.305,False,No Failure
2020-01-12 11:00:00,Machine_L47454,2.9810000000000003,308.0,165.2,28.5,1652,63,0.315,False,No Failure
2020-01-12 12:00:00,Machine_L47455,2.98,308.0,140.1,54.7,1401,65,0.325,False,No Failure
2020-01-12 13:00:00,Machine_15136,2.98,307.9,175.0,26.6,1750,67,0.335,False,No Failure
2020-01-12 14:00:00,Machine_H29691,2.98,308.0,147.9,50.7,1479,70,0.35,False,No Failure
2020-01-12 15:00:00,Machine_15138,2.98,308.0,162.0,29.4,1620,75,0.375,False,No Failure
2020-01-12 16:00:00,Machine_L47459,2.98,308.1,181.9,23.4,1819,78,0.39,False,No Failure
2020-01-12 17:00:00,Machine_15140,2.9810000000000003,308.1,145.6,43.7,1456,80,0.4,False,No Failure
2020-01-12 18:00:00,Machine_L47461,2.9810000000000003,308.0,162.6,36.5,1626,83,0.415,False,No Failure
2020-01-12 19:00:00,Machine_15142,2.9810000000000003,308.1,139.0,49.8,1390,85,0.425,False,No Failure
2020-01-12 20:00:00,Machine_L47463,2.9819999999999998,308.2,146.9,43.0,1469,88,0.44,False,No Failure
2020-01-12 21:00:00,Machine_L47464,2.9819999999999998,308.3,205.1,19.2,2051,90,0.45,False,No Failure
2020-01-12 22:00:00,Machine_L47465,2.9819999999999998,308.3,156.8,36.0,1568,92,0.46,False,No Failure
2020-01-12 23:00:00,Machine_L47466,2.9819999999999998,308.3,158.9,33.2,1589,94,0.47,False,No Failure
2020-01-13 00:00:00,Machine_L47467,2.9819999999999998,308.3,180.5,31.6,1805,96,0.48,False,No Failure
2020-01-13 01:00:00,Machine_H29702,2.9819999999999998,308.4,138.5,42.2,1385,98,0.49,False,No Failure
2020-01-13 02:00:00,Machine_L47469,2.9810000000000003,308.4,143.6,46.7,1436,103,0.515,False,No Failure
2020-01-13 03:00:00,Machine_L47470,2.9810000000000003,308.4,143.8,45.6,1438,105,0.525,False,No Failure
2020-01-13 04:00:00,Machine_L47471,2.98,308.3,147.3,42.6,1473,107,0.535,False,No Failure
2020-01-13 05:00:00,Machine_L47472,2.9810000000000003,308.4,133.5,40.2,1335,109,0.545,False,No Failure
2020-01-13 06:00:00,Machine_H29707,2.9810000000000003,308.5,139.2,44.8,1392,111,0.555,False,No Failure
2020-01-13 07:00:00,Machine_15154,2.9810000000000003,308.5,137.2,51.1,1372,116,0.58,False,No Failure
2020-01-13 08:00:00,Machine_15155,2.9810000000000003,308.6,171.6,30.7,1716,119,0.595,False,No Failure
2020-01-13 09:00:00,Machine_L47476,2.98,308.5,139.5,46.2,1395,122,0.61,False,No Failure
2020-01-13 10:00:00,Machine_L47477,2.98,308.5,171.3,25.3,1713,124,0.62,False,No Failure
2020-01-13 11:00:00,Machine_H29712,2.9789999999999996,308.5,212.9,18.7,2129,126,0.63,False,No Failure
2020-01-13 12:00:00,Machine_15159,2.978,308.3,156.7,35.6,1567,131,0.655,False,No Failure
2020-01-13 13:00:00,Machine_L47480,2.978,308.4,162.2,38.3,1622,134,0.67,False,No Failure
2020-01-13 14:00:00,Machine_L47481,2.977,308.4,174.0,27.1,1740,136,0.68,False,No Failure
2020-01-13 15:00:00,Machine_H29716,2.978,308.4,151.2,35.1,1512,138,0.69,False,No Failure
2020-01-13 16:00:00,Machine_15163,2.978,308.4,147.9,43.5,1479,143,0.715,False,No Failure
2020-01-13 17:00:00,Machine_L47484,2.978,308.4,173.7,27.5,1737,146,0.73,False,No Failure
2020-01-13 18:00:00,Machine_L47485,2.978,308.4,212.9,19.2,2129,148,0.74,False,No Failure
2020-01-13 19:00:00,Machine_L47486,2.978,308.4,137.4,47.1,1374,150,0.75,False,No Failure
2020-01-13 20:00:00,Machine_15167,2.978,308.4,157.9,36.6,1579,152,0.76,False,No Failure
2020-01-13 21:00:00,Machine_L47488,2.9789999999999996,308.5,130.5,47.2,1305,155,0.775,False,No Failure
2020-01-13 22:00:00,Machine_15169,2.9789999999999996,308.5,144.9,40.8,1449,157,0.785,False,No Failure
2020-01-13 23:00:00,Machine_H29724,2.98,308.6,152.6,41.8,1526,160,0.8,False,No Failure
2020-01-14 00:00:00,Machine_15171,2.98,308.6,145.3,44.1,1453,165,0.825,False,No Failure
2020-01-14 01:00:00,Machine_L47492,2.9789999999999996,308.6,146.8,36.0,1468,168,0.84,False,No Failure
2020-01-14 02:00:00,Machine_L47493,2.98,308.6,131.3,50.8,1313,170,0.85,False,No Failure
2020-01-14 03:00:00,Machine_15174,2.9789999999999996,308.5,130.0,53.0,1300,172,0.86,False,No Failure
2020-01-14 04:00:00,Machine_L47495,2.9789999999999996,308.4,164.6,40.6,1646,175,0.875,False,No Failure
2020-01-14 05:00:00,Machine_L47496,2.978,308.4,171.4,33.2,1714,177,0.885,False,No Failure
2020-01-14 06:00:00,Machine_L47497,2.978,308.4,168.5,28.4,1685,179,0.895,False,No Failure
2020-01-14 07:00:00,Machine_L47498,2.978,308.4,151.2,39.9,1512,181,0.905,False,No Failure
2020-01-14 08:00:00,Machine_L47499,2.978,308.4,161.2,32.1,1612,183,0.915,False,No Failure
2020-01-14 09:00:00,Machine_H29734,2.978,308.4,155.0,38.2,1550,185,0.925,False,No Failure
2020-01-14 10:00:00,Machine_L47501,2.978,308.4,151.8,32.5,1518,190,0.95,False,No Failure
2020-01-14 11:00:00,Machine_L47502,2.978,308.5,144.8,40.0,1448,192,0.96,False,No Failure
2020-01-14 12:00:00,Machine_L47503,2.978,308.5,156.1,46.3,1561,194,0.97,False,No Failure
2020-01-14 13:00:00,Machine_15184,2.978,308.5,148.8,41.9,1488,196,0.98,False,No Failure
2020-01-14 14:00:00,Machine_L47505,2.978,308.5,169.9,27.8,1699,199,0.995,False,No Failure
2020-01-14 15:00:00,Machine_L47506,2.977,308.5,150.1,41.4,1501,201,1.0,False,No Failure
2020-01-14 16:00:00,Machine_L47507,2.977,308.5,137.3,56.7,1373,203,1.0,True,Overstrain Failure
2020-01-14 17:00:00,Machine_H29742,2.9760000000000004,308.4,170.3,31.4,1703,205,1.0,False,No Failure
2020-01-14 18:00:00,Machine_H29743,2.977,308.5,172.0,29.9,1720,210,1.0,False,No Failure
2020-01-14 19:00:00,Machine_15190,2.9760000000000004,308.4,139.8,41.9,1398,215,1.0,False,No Failure
2020-01-14 20:00:00,Machine_15191,2.9760000000000004,308.4,139.1,51.9,1391,218,1.0,False,No Failure
2020-01-14 21:00:00,Machine_15192,2.9760000000000004,308.3,153.8,40.2,1538,0,0.0,False,No Failure
2020-01-14 22:00:00,Machine_L47513,2.975,308.2,164.7,31.3,1647,3,0.015,False,No Failure
2020-01-14 23:00:00,Machine_15194,2.975,308.1,146.9,44.8,1469,5,0.025,False,No Failure
2020-01-15 00:00:00,Machine_L47515,2.9739999999999998,308.1,174.9,25.9,1749,8,0.04,False,No Failure
2020-01-15 01:00:00,Machine_15196,2.9760000000000004,308.2,199.5,20.5,1995,10,0.05,False,No Failure
2020-01-15 02:00:00,Machine_L47517,2.9760000000000004,308.3,174.2,27.7,1742,13,0.065,False,No Failure
2020-01-15 03:00:00,Machine_L47518,2.975,308.2,156.3,38.2,1563,15,0.075,False,No Failure
2020-01-15 04:00:00,Machine_15199,2.975,308.2,171.3,32.2,1713,17,0.085,False,No Failure
2020-01-15 05:00:00,Machine_L47520,2.9739999999999998,308.1,147.4,39.4,1474,20,0.1,False,No Failure
2020-01-15 06:00:00,Machine_15201,2.9739999999999998,308.2,153.0,32.6,1530,22,0.11,False,No Failure
2020-01-15 07:00:00,Machine_L47522,2.9739999999999998,308.2,147.1,46.5,1471,25,0.125,False,No Failure
2020-01-15 08:00:00,Machine_L47523,2.975,308.3,138.8,48.6,1388,27,0.135,False,No Failure
2020-01-15 09:00:00,Machine_15204,2.975,308.2,244.8,13.8,2448,29,0.145,False,No Failure
2020-01-15 10:00:00,Machine_L47525,2.975,308.3,158.5,32.9,1585,32,0.16,False,No Failure
2020-01-15 11:00:00,Machine_15206,2.975,308.3,145.9,45.2,1459,34,0.17,False,No Failure
2020-01-15 12:00:00,Machine_L47527,2.975,308.3,154.4,40.8,1544,37,0.185,False,No Failure
2020-01-15 13:00:00,Machine_L47528,2.9760000000000004,308.3,161.7,31.7,1617,39,0.195,False,No Failure
2020-01-15 14:00:00,Machine_L47529,2.9760000000000004,308.3,159.5,34.3,1595,41,0.205,False,No Failure
2020-01-15 15:00:00,Machine_H29764,2.9760000000000004,308.3,140.0,44.3,1400,43,0.215,False,No Failure
2020-01-15 16:00:00,Machine_15211,2.9760000000000004,308.4,161.1,31.0,1611,48,0.24,False,No Failure
2020-01-15 17:00:00,Machine_15212,2.9760000000000004,308.4,150.7,46.0,1507,51,0.255,False,No Failure
2020-01-15 18:00:00,Machine_H29767,2.975,308.3,167.4,30.0,1674,54,0.27,False,No Failure
2020-01-15 19:00:00,Machine_L47534,2.9760000000000004,308.3,165.8,34.3,1658,59,0.295,False,No Failure
2020-01-15 20:00:00,Machine_L47535,2.9760000000000004,308.3,162.3,36.9,1623,61,0.305,False,No Failure
2020-01-15 21:00:00,Machine_15216,2.9760000000000004,308.4,139.8,48.9,1398,63,0.315,False,No Failure
2020-01-15 22:00:00,Machine_L47537,2.9760000000000004,308.4,151.7,34.2,1517,66,0.33,False,No Failure
2020-01-15 23:00:00,Machine_15218,2.9760000000000004,308.3,146.7,36.7,1467,68,0.34,False,No Failure
2020-01-16 00:00:00,Machine_15219,2.9760000000000004,308.3,156.7,34.6,1567,71,0.355,False,No Failure
2020-01-16 01:00:00,Machine_15220,2.975,308.3,152.1,38.2,1521,74,0.37,False,No Failure
2020-01-16 02:00:00,Machine_L47541,2.975,308.3,159.6,36.8,1596,77,0.385,False,No Failure
2020-01-16 03:00:00,Machine_H29776,2.9760000000000004,308.3,164.0,30.9,1640,79,0.395,False,No Failure
2020-01-16 04:00:00,Machine_L47543,2.9760000000000004,308.3,143.8,47.8,1438,84,0.42,False,No Failure
2020-01-16 05:00:00,Machine_L47544,2.9760000000000004,308.4,140.7,55.2,1407,86,0.43,False,No Failure
2020-01-16 06:00:00,Machine_L47545,2.9760000000000004,308.4,135.3,57.5,1353,88,0.44,False,No Failure
2020-01-16 07:00:00,Machine_15226,2.9760000000000004,308.5,155.2,40.9,1552,90,0.45,False,No Failure
2020-01-16 08:00:00,Machine_15227,2.9760000000000004,308.4,156.9,38.3,1569,93,0.465,False,No Failure
2020-01-16 09:00:00,Machine_L47548,2.975,308.4,148.9,39.5,1489,96,0.48,False,No Failure
2020-01-16 10:00:00,Machine_H29783,2.975,308.4,158.7,36.1,1587,98,0.49,False,No Failure
2020-01-16 11:00:00,Machine_15230,2.975,308.3,162.2,37.2,1622,103,0.515,False,No Failure
2020-01-16 12:00:00,Machine_L47551,2.975,308.4,160.4,38.1,1604,106,0.53,False,No Failure
2020-01-16 13:00:00,Machine_15232,2.9739999999999998,308.3,140.5,51.7,1405,108,0.54,False,No Failure
2020-01-16 14:00:00,Machine_L47553,2.9739999999999998,308.3,141.2,42.0,1412,111,0.555,False,No Failure
2020-01-16 15:00:00,Machine_L47554,2.9739999999999998,308.3,143.1,43.0,1431,113,0.565,False,No Failure
2020-01-16 16:00:00,Machine_L47555,2.9739999999999998,308.2,153.3,37.4,1533,115,0.575,False,No Failure
2020-01-16 17:00:00,Machine_15236,2.9739999999999998,308.2,140.1,51.9,1401,117,0.585,False,No Failure
2020-01-16 18:00:00,Machine_15237,2.9739999999999998,308.2,142.4,53.9,1424,120,0.6,False,No Failure
2020-01-16 19:00:00,Machine_L47558,2.9730000000000003,308.2,175.4,29.4,1754,123,0.615,False,No Failure
2020-01-16 20:00:00,Machine_L47559,2.9730000000000003,308.2,175.4,26.8,1754,125,0.625,False,No Failure
2020-01-16 21:00:00,Machine_L47560,2.975,308.3,256.4,12.8,2564,127,0.635,True,Power Failure
2020-01-16 22:00:00,Machine_L47561,2.975,308.5,154.6,40.4,1546,129,0.645,False,No Failure
2020-01-16 23:00:00,Machine_L47562,2.975,308.5,133.5,48.0,1335,131,0.655,False,No Failure
2020-01-17 00:00:00,Machine_15243,2.975,308.6,184.2,27.0,1842,133,0.665,False,No Failure
2020-01-17 01:00:00,Machine_L47564,2.975,308.5,171.2,26.8,1712,136,0.68,False,No Failure
2020-01-17 02:00:00,Machine_15245,2.9760000000000004,308.6,141.4,45.4,1414,138,0.69,False,No Failure
2020-01-17 03:00:00,Machine_L47566,2.9760000000000004,308.7,131.9,50.9,1319,141,0.705,False,No Failure
2020-01-17 04:00:00,Machine_L47567,2.977,308.7,124.9,60.4,1249,143,0.715,False,No Failure
2020-01-17 05:00:00,Machine_L47568,2.9760000000000004,308.7,145.5,48.2,1455,145,0.725,False,No Failure
2020-01-17 06:00:00,Machine_15249,2.9760000000000004,308.7,140.8,54.8,1408,147,0.735,False,No Failure
2020-01-17 07:00:00,Machine_L47570,2.9760000000000004,308.7,146.0,46.7,1460,150,0.75,False,No Failure
2020-01-17 08:00:00,Machine_L47571,2.9760000000000004,308.6,149.1,38.1,1491,152,0.76,False,No Failure
2020-01-17 09:00:00,Machine_15252,2.9760000000000004,308.5,149.0,43.4,1490,154,0.77,False,No Failure
2020-01-17 10:00:00,Machine_15253,2.975,308.4,135.0,52.2,1350,157,0.785,False,No Failure
2020-01-17 11:00:00,Machine_L47574,2.975,308.4,152.8,39.9,1528,160,0.8,False,No Failure
2020-01-17 12:00:00,Machine_L47575,2.9739999999999998,308.3,157.1,37.7,1571,162,0.81,False,No Failure
2020-01-17 13:00:00,Machine_L47576,2.9739999999999998,308.3,149.0,42.6,1490,164,0.82,False,No Failure
2020-01-17 14:00:00,Machine_15257,2.9739999999999998,308.3,177.4,28.9,1774,166,0.83,False,No Failure
2020-01-17 15:00:00,Machine_H29812,2.9739999999999998,308.3,150.2,43.6,1502,169,0.845,False,No Failure
2020-01-17 16:00:00,Machine_L47579,2.9739999999999998,308.4,139.2,49.7,1392,174,0.87,False,No Failure
2020-01-17 17:00:00,Machine_L47580,2.9739999999999998,308.5,210.0,16.9,2100,176,0.88,False,No Failure
2020-01-17 18:00:00,Machine_L47581,2.975,308.5,172.2,30.4,1722,178,0.89,False,No Failure
2020-01-17 19:00:00,Machine_L47582,2.9739999999999998,308.6,167.8,32.3,1678,180,0.9,False,No Failure
2020-01-17 20:00:00,Machine_L47583,2.9730000000000003,308.6,127.3,59.8,1273,182,0.91,False,No Failure
2020-01-17 21:00:00,Machine_L47584,2.9730000000000003,308.6,129.7,45.9,1297,184,0.92,False,No Failure
2020-01-17 22:00:00,Machine_L47585,2.9730000000000003,308.5,135.0,57.6,1350,186,0.93,False,No Failure
2020-01-17 23:00:00,Machine_L47586,2.9739999999999998,308.6,143.9,51.9,1439,188,0.94,False,No Failure
2020-01-18 00:00:00,Machine_15267,2.9739999999999998,308.5,160.0,42.1,1600,190,0.95,False,No Failure
2020-01-18 01:00:00,Machine_15268,2.9739999999999998,308.6,143.4,44.4,1434,193,0.965,False,No Failure
2020-01-18 02:00:00,Machine_L47589,2.9739999999999998,308.6,145.9,41.3,1459,196,0.98,False,No Failure
2020-01-18 03:00:00,Machine_15270,2.975,308.6,147.2,44.9,1472,198,0.99,False,No Failure
2020-01-18 04:00:00,Machine_L47591,2.975,308.7,142.9,44.3,1429,201,1.0,False,No Failure
2020-01-18 05:00:00,Machine_L47592,2.975,308.6,138.8,48.2,1388,203,1.0,False,No Failure
2020-01-18 06:00:00,Machine_L47593,2.9739999999999998,308.4,157.3,34.5,1573,205,1.0,False,No Failure
2020-01-18 07:00:00,Machine_L47594,2.9739999999999998,308.4,158.8,32.5,1588,207,1.0,False,No Failure
2020-01-18 08:00:00,Machine_L47595,2.975,308.4,151.1,42.8,1511,209,1.0,False,No Failure
2020-01-18 09:00:00,Machine_L47596,2.9739999999999998,308.5,149.5,37.8,1495,211,1.0,False,No Failure
2020-01-18 10:00:00,Machine_L47597,2.9739999999999998,308.4,139.4,50.1,1394,213,1.0,False,No Failure
2020-01-18 11:00:00,Machine_L47598,2.9739999999999998,308.4,215.1,17.7,2151,0,0.0,False,No Failure
2020-01-18 12:00:00,Machine_15279,2.9730000000000003,308.3,150.1,38.2,1501,2,0.01,False,No Failure
2020-01-18 13:00:00,Machine_15280,2.9730000000000003,308.3,130.1,39.6,1301,5,0.025,False,No Failure
2020-01-18 14:00:00,Machine_15281,2.9730000000000003,308.3,165.7,31.1,1657,8,0.04,False,No Failure
2020-01-18 15:00:00,Machine_L47602,2.9730000000000003,308.3,133.3,55.2,1333,11,0.055,False,No Failure
2020-01-18 16:00:00,Machine_L47603,2.9730000000000003,308.3,148.4,43.9,1484,13,0.065,False,No Failure
2020-01-18 17:00:00,Machine_L47604,2.9730000000000003,308.4,143.0,45.7,1430,15,0.075,False,No Failure
2020-01-18 18:00:00,Machine_15285,2.9730000000000003,308.4,166.5,28.9,1665,17,0.085,False,No Failure
2020-01-18 19:00:00,Machine_L47606,2.9739999999999998,308.5,150.1,44.9,1501,20,0.1,False,No Failure
2020-01-18 20:00:00,Machine_15287,2.975,308.5,149.6,42.2,1496,22,0.11,False,No Failure
2020-01-18 21:00:00,Machine_15288,2.9760000000000004,308.6,159.5,36.9,1595,25,0.125,False,No Failure
2020-01-18 22:00:00,Machine_L47609,2.975,308.6,120.8,62.3,1208,28,0.14,False,No Failure
2020-01-18 23:00:00,Machine_L47610,2.975,308.6,159.6,37.1,1596,30,0.15,False,No Failure
2020-01-19 00:00:00,Machine_L47611,2.975,308.5,144.6,41.9,1446,32,0.16,False,No Failure
2020-01-19 01:00:00,Machine_15292,2.9760000000000004,308.5,146.6,39.7,1466,34,0.17,False,No Failure
2020-01-19 02:00:00,Machine_15293,2.9760000000000004,308.5,184.8,23.7,1848,37,0.185,False,No Failure
2020-01-19 03:00:00,Machine_15294,2.975,308.5,148.4,44.7,1484,40,0.2,False,No Failure
2020-01-19 04:00:00,Machine_L47615,2.9739999999999998,308.3,149.3,41.2,1493,43,0.215,False,No Failure
2020-01-19 05:00:00,Machine_L47616,2.9730000000000003,308.3,150.4,36.3,1504,45,0.225,False,No Failure
2020-01-19 06:00:00,Machine_L47617,2.9730000000000003,308.3,153.8,38.5,1538,47,0.235,False,No Failure
2020-01-19 07:00:00,Machine_L47618,2.9739999999999998,308.4,134.1,52.2,1341,49,0.245,False,No Failure
2020-01-19 08:00:00,Machine_15299,2.9739999999999998,308.3,153.5,34.6,1535,51,0.255,False,No Failure
2020-01-19 09:00:00,Machine_L47620,2.9739999999999998,308.5,138.9,39.2,1389,54,0.27,False,No Failure
2020-01-19 10:00:00,Machine_H29855,2.975,308.5,139.3,46.6,1393,56,0.28,False,No Failure
2020-01-19 11:00:00,Machine_L47622,2.9739999999999998,308.5,139.9,61.5,1399,61,0.305,True,Power Failure
2020-01-19 12:00:00,Machine_H29857,2.9739999999999998,308.5,146.9,45.1,1469,63,0.315,False,No Failure
2020-01-19 13:00:00,Machine_L47624,2.9739999999999998,308.4,158.2,37.2,1582,68,0.34,False,No Failure
2020-01-19 14:00:00,Machine_L47625,2.975,308.6,179.3,26.7,1793,70,0.35,False,No Failure
2020-01-19 15:00:00,Machine_L47626,2.975,308.6,145.2,39.0,1452,72,0.36,False,No Failure
2020-01-19 16:00:00,Machine_15307,2.9760000000000004,308.7,137.6,59.9,1376,74,0.37,False,No Failure
2020-01-19 17:00:00,Machine_L47628,2.975,308.6,155.2,44.9,1552,77,0.385,False,No Failure
2020-01-19 18:00:00,Machine_L47629,2.9760000000000004,308.7,162.2,37.9,1622,79,0.395,False,No Failure
2020-01-19 19:00:00,Machine_15310,2.9760000000000004,308.7,141.9,41.7,1419,81,0.405,False,No Failure
2020-01-19 20:00:00,Machine_H29865,2.975,308.6,144.0,46.1,1440,84,0.42,False,No Failure
2020-01-19 21:00:00,Machine_15312,2.9739999999999998,308.6,164.3,31.0,1643,89,0.445,False,No Failure
2020-01-19 22:00:00,Machine_L47633,2.9739999999999998,308.7,151.0,36.2,1510,92,0.46,False,No Failure
2020-01-19 23:00:00,Machine_L47634,2.9739999999999998,308.7,146.8,46.6,1468,94,0.47,False,No Failure
2020-01-20 00:00:00,Machine_L47635,2.9739999999999998,308.7,142.9,57.4,1429,96,0.48,False,No Failure
2020-01-20 01:00:00,Machine_H29870,2.9730000000000003,308.7,147.8,47.6,1478,98,0.49,False,No Failure
2020-01-20 02:00:00,Machine_L47637,2.9739999999999998,308.6,127.6,53.6,1276,103,0.515,False,No Failure
2020-01-20 03:00:00,Machine_L47638,2.9730000000000003,308.6,148.6,42.6,1486,105,0.525,False,No Failure
2020-01-20 04:00:00,Machine_L47639,2.9739999999999998,308.6,147.6,42.3,1476,107,0.535,False,No Failure
2020-01-20 05:00:00,Machine_H29874,2.9730000000000003,308.6,143.1,42.0,1431,109,0.545,False,No Failure
2020-01-20 06:00:00,Machine_L47641,2.9739999999999998,308.7,140.2,40.2,1402,114,0.57,False,No Failure
2020-01-20 07:00:00,Machine_L47642,2.9739999999999998,308.7,143.3,43.4,1433,116,0.58,False,No Failure
2020-01-20 08:00:00,Machine_L47643,2.9739999999999998,308.7,287.4,4.2,2874,118,0.59,True,Power Failure
2020-01-20 09:00:00,Machine_L47644,2.9730000000000003,308.6,151.1,35.7,1511,120,0.6,False,No Failure
2020-01-20 10:00:00,Machine_15325,2.9730000000000003,308.6,145.6,42.9,1456,122,0.61,False,No Failure
2020-01-20 11:00:00,Machine_L47646,2.972,308.5,155.0,41.5,1550,125,0.625,False,No Failure
2020-01-20 12:00:00,Machine_L47647,2.972,308.5,218.2,16.5,2182,127,0.635,False,No Failure
2020-01-20 13:00:00,Machine_L47648,2.9730000000000003,308.7,161.9,31.6,1619,129,0.645,False,No Failure
2020-01-20 14:00:00,Machine_15329,2.9730000000000003,308.8,158.6,32.7,1586,131,0.655,False,No Failure
2020-01-20 15:00:00,Machine_H29884,2.9730000000000003,308.8,149.9,44.2,1499,134,0.67,False,No Failure
2020-01-20 16:00:00,Machine_H29885,2.9730000000000003,308.8,141.9,42.4,1419,139,0.695,False,No Failure
2020-01-20 17:00:00,Machine_15332,2.9739999999999998,309.0,149.7,41.8,1497,144,0.72,False,No Failure
2020-01-20 18:00:00,Machine_15333,2.9739999999999998,309.0,152.0,37.0,1520,147,0.735,False,No Failure
2020-01-20 19:00:00,Machine_L47654,2.9739999999999998,309.1,147.8,49.8,1478,150,0.75,False,No Failure
2020-01-20 20:00:00,Machine_L47655,2.9739999999999998,309.1,138.0,41.1,1380,152,0.76,False,No Failure
2020-01-20 21:00:00,Machine_L47656,2.9739999999999998,309.0,157.0,37.9,1570,154,0.77,False,No Failure
2020-01-20 22:00:00,Machine_H29891,2.9739999999999998,309.0,146.8,41.4,1468,156,0.78,False,No Failure
2020-01-20 23:00:00,Machine_L47658,2.9739999999999998,309.0,183.3,22.6,1833,161,0.805,False,No Failure
2020-01-21 00:00:00,Machine_15339,2.9739999999999998,308.9,132.3,57.3,1323,163,0.815,False,No Failure
2020-01-21 01:00:00,Machine_L47660,2.9739999999999998,309.0,158.3,32.0,1583,166,0.83,False,No Failure
